"contrast","gene_id","gene_symbol","effect","p_exact","q_storey"
"R_Normal","ENSG00000007541.17","PIGQ",0.605555555555556,0.356100198690049,0.885669882297321
"R_Normal","ENSG00000112319.19","EYA4",0.605555555555556,0.356100198690049,0.885669882297321
"R_Normal","ENSG00000157827.20","FMNL2",0.394444444444444,0.356100198690049,0.885669882297321
"R_Normal","ENSG00000135414.10","GDF11",0.605555555555556,0.356142191665142,0.885669882297321
"R_Normal","ENSG00000105559.12","PLEKHA4",0.394444444444444,0.356221000399221,0.885669882297321
"R_Normal","ENSG00000197021.9","EOLA2",0.605555555555556,0.356268630787409,0.885669882297321
"R_Normal","ENSG00000123575.9","FAM199X",0.605555555555556,0.356307747531331,0.885669882297321
"R_Normal","ENSG00000130164.14","LDLR",0.605555555555556,0.356349050210943,0.885669882297321
"R_Normal","ENSG00000175445.17","LPL",0.394444444444444,0.356349050210943,0.885669882297321
"R_Normal","ENSG00000106070.20","GRB10",0.394444444444444,0.356387131511644,0.885669882297321
"R_Normal","ENSG00000087076.9","HSD17B14",0.605555555555556,0.356505056989644,0.885669882297321
"R_Normal","ENSG00000184492.6","FOXD4L1",0.605555555555556,0.356551882033104,0.885669882297321
"R_Normal","ENSG00000134253.10","TRIM45",0.605555555555556,0.356628044634506,0.885669882297321
"R_Normal","ENSG00000135047.16","CTSL",0.605555555555556,0.356642655888853,0.885669882297321
"R_Normal","ENSG00000127993.16","RBM48",0.394444444444444,0.356761041563841,0.885669882297321
"R_Normal","ENSG00000157570.12","TSPAN18",0.605555555555556,0.356778644098606,0.885669882297321
"R_Normal","ENSG00000232593.7","KANTR",0.394444444444444,0.356797051978099,0.885669882297321
"R_Normal","ENSG00000226761.3","TAS2R46",0.394444444444444,0.356845717809508,0.885669882297321
"R_Normal","ENSG00000268043.7","NBPF12",0.394444444444444,0.356845717809508,0.885669882297321
"R_Normal","ENSG00000121851.13","POLR3GL",0.388888888888889,0.356888516129329,0.885669882297321
"R_Normal","ENSG00000138741.11","TRPC3",0.605555555555556,0.356907614304303,0.885669882297321
"R_Normal","ENSG00000172716.16","SLFN11",0.394444444444444,0.357012999414399,0.885669882297321
"R_Normal","ENSG00000104064.18","GABPB1",0.388888888888889,0.357100897038978,0.885669882297321
"R_Normal","ENSG00000178202.13","POGLUT3",0.394444444444444,0.357119880164705,0.885669882297321
"R_Normal","ENSG00000168646.13","AXIN2",0.394444444444444,0.357145306048254,0.885669882297321
"R_Normal","ENSG00000110237.5","ARHGEF17",0.611111111111111,0.357282099602735,0.885669882297321
"R_Normal","ENSG00000120899.18","PTK2B",0.394444444444444,0.357304649255114,0.885669882297321
"R_Normal","ENSG00000127191.18","TRAF2",0.611111111111111,0.357316499327537,0.885669882297321
"R_Normal","ENSG00000167291.16","TBC1D16",0.611111111111111,0.357316499327537,0.885669882297321
"R_Normal","ENSG00000163359.16","COL6A3",0.394444444444444,0.357418893157216,0.885669882297321
"R_Normal","ENSG00000167992.13","VWCE",0.605555555555556,0.357418893157216,0.885669882297321
"R_Normal","ENSG00000167861.16","HID1",0.611111111111111,0.357430973328133,0.885669882297321
"R_Normal","ENSG00000181924.7","COA4",0.605555555555556,0.357463187117246,0.885669882297321
"R_Normal","ENSG00000162817.7","C1orf115",0.388888888888889,0.357473771647954,0.885669882297321
"R_Normal","ENSG00000160408.15","ST6GALNAC6",0.394444444444444,0.357504604846104,0.885669882297321
"R_Normal","ENSG00000243232.6","PCDHAC2",0.394444444444444,0.357504604846104,0.885669882297321
"R_Normal","ENSG00000050405.13","LIMA1",0.394444444444444,0.35757443973893,0.885669882297321
"R_Normal","ENSG00000161618.10","ALDH16A1",0.616666666666667,0.357655204310205,0.885669882297321
"R_Normal","ENSG00000155252.13","PI4K2A",0.605555555555556,0.357682010784716,0.885669882297321
"R_Normal","ENSG00000164663.14","USP49",0.394444444444444,0.357708242012994,0.885669882297321
"R_Normal","ENSG00000198146.4","ZNF770",0.605555555555556,0.357708242012994,0.885669882297321
"R_Normal","ENSG00000203814.6","H2BC18",0.394444444444444,0.357708242012994,0.885669882297321
"R_Normal","ENSG00000265354.4","TIMM23",0.605555555555556,0.357708242012994,0.885669882297321
"R_Normal","ENSG00000211456.13","SACM1L",0.383333333333333,0.357708587160734,0.885669882297321
"R_Normal","ENSG00000205981.8","DNAJC19",0.605555555555556,0.357767377325864,0.885669882297321
"R_Normal","ENSG00000277203.1","F8A1",0.605555555555556,0.357794528948116,0.885669882297321
"R_Normal","ENSG00000136842.14","TMOD1",0.394444444444444,0.35784664625693,0.885669882297321
"R_Normal","ENSG00000118096.10","IFT46",0.388888888888889,0.357886683394827,0.885669882297321
"R_Normal","ENSG00000150510.17","FAM124A",0.605555555555556,0.35796169550376,0.885669882297321
"R_Normal","ENSG00000142973.14","CYP4B1",0.605555555555556,0.357998396213499,0.885669882297321
"R_Normal","ENSG00000164626.9","KCNK5",0.605555555555556,0.358032565839808,0.885669882297321
"R_Normal","ENSG00000008394.13","MGST1",0.605555555555556,0.358043265419763,0.885669882297321
"R_Normal","ENSG00000140521.17","POLG",0.394444444444444,0.358265885712379,0.885669882297321
"R_Normal","ENSG00000100664.11","EIF5",0.605555555555556,0.358283948444132,0.885669882297321
"R_Normal","ENSG00000171970.13","ZNF57",0.605555555555556,0.358322950138807,0.885669882297321
"R_Normal","ENSG00000285816.1","AP000944.5",0.388888888888889,0.35834860612085,0.885669882297321
"R_Normal","ENSG00000018869.17","ZNF582",0.388888888888889,0.358369430034526,0.885669882297321
"R_Normal","ENSG00000139083.11","ETV6",0.394444444444444,0.358441680961536,0.885669882297321
"R_Normal","ENSG00000110104.13","CCDC86",0.605555555555556,0.358502772111602,0.885669882297321
"R_Normal","ENSG00000196597.13","ZNF782",0.388888888888889,0.358510020214153,0.885669882297321
"R_Normal","ENSG00000119685.20","TTLL5",0.388888888888889,0.358543269446487,0.885669882297321
"R_Normal","ENSG00000168014.17","C2CD3",0.394444444444444,0.358608272270946,0.885669882297321
"R_Normal","ENSG00000107014.9","RLN2",0.394444444444444,0.358734021097731,0.885669882297321
"R_Normal","ENSG00000175482.9","POLD4",0.394444444444444,0.358767730527052,0.885669882297321
"R_Normal","ENSG00000167216.17","KATNAL2",0.605555555555556,0.358833078499252,0.885669882297321
"R_Normal","ENSG00000164040.18","PGRMC2",0.605555555555556,0.358865752485351,0.885669882297321
"R_Normal","ENSG00000023041.11","ZDHHC6",0.394444444444444,0.358900037160907,0.885669882297321
"R_Normal","ENSG00000267221.3","C17orf113",0.605555555555556,0.358900037160907,0.885669882297321
"R_Normal","ENSG00000125967.17","NECAB3",0.605555555555556,0.358996908626738,0.885669882297321
"R_Normal","ENSG00000145335.17","SNCA",0.605555555555556,0.358996908626738,0.885669882297321
"R_Normal","ENSG00000121022.14","COPS5",0.388888888888889,0.358999899907155,0.885669882297321
"R_Normal","ENSG00000183644.13","HOATZ",0.394444444444444,0.359150556895879,0.885669882297321
"R_Normal","ENSG00000115648.14","MLPH",0.605555555555556,0.359322497995267,0.885669882297321
"R_Normal","ENSG00000100197.22","CYP2D6",0.394444444444444,0.359350800109987,0.885669882297321
"R_Normal","ENSG00000186468.13","RPS23",0.611111111111111,0.359377836682992,0.885669882297321
"R_Normal","ENSG00000131899.11","LLGL1",0.616666666666667,0.359378411929226,0.885669882297321
"R_Normal","ENSG00000197183.14","NOL4L",0.394444444444444,0.359566747546287,0.885669882297321
"R_Normal","ENSG00000069849.11","ATP1B3",0.611111111111111,0.359608050225899,0.885669882297321
"R_Normal","ENSG00000100811.14","YY1",0.394444444444444,0.35964647667434,0.885669882297321
"R_Normal","ENSG00000087842.11","PIR",0.605555555555556,0.359766473038784,0.885669882297321
"R_Normal","ENSG00000179915.24","NRXN1",0.394444444444444,0.359789712986644,0.885669882297321
"R_Normal","ENSG00000147274.14","RBMX",0.394444444444444,0.359814103426972,0.885669882297321
"R_Normal","ENSG00000048028.11","USP28",0.394444444444444,0.359945029469865,0.885669882297321
"R_Normal","ENSG00000068001.14","HYAL2",0.605555555555556,0.359945029469865,0.885669882297321
"R_Normal","ENSG00000101850.13","GPR143",0.394444444444444,0.35997241119061,0.885669882297321
"R_Normal","ENSG00000113391.19","FAM172A",0.605555555555556,0.35997241119061,0.885669882297321
"R_Normal","ENSG00000103342.13","GSPT1",0.394444444444444,0.360024413450177,0.885669882297321
"R_Normal","ENSG00000185650.10","ZFP36L1",0.394444444444444,0.360137046662824,0.885669882297321
"R_Normal","ENSG00000275793.1","RIMBP3",0.605555555555556,0.360137046662824,0.885669882297321
"R_Normal","ENSG00000177946.6","CENPBD1",0.611111111111111,0.360137391810565,0.885669882297321
"R_Normal","ENSG00000110422.12","HIPK3",0.605555555555556,0.360224023893428,0.885669882297321
"R_Normal","ENSG00000171931.13","FBXW10",0.394444444444444,0.360242776920661,0.885669882297321
"R_Normal","ENSG00000256188.3","TAS2R30",0.394444444444444,0.360370711683136,0.885669882297321
"R_Normal","ENSG00000101412.13","E2F1",0.394444444444444,0.36041339495371,0.885669882297321
"R_Normal","ENSG00000284194.3","SCO2",0.611111111111111,0.360491283293814,0.885669882297321
"R_Normal","ENSG00000134490.14","TMEM241",0.394444444444444,0.360525567969369,0.885669882297321
"R_Normal","ENSG00000183844.17","FAM3B",0.605555555555556,0.360563419171576,0.885669882297321
"R_Normal","ENSG00000153561.13","RMND5A",0.394444444444444,0.36063659049256,0.885669882297321
"R_Normal","ENSG00000204444.11","APOM",0.605555555555556,0.360649936205193,0.885669882297321
"R_Normal","ENSG00000197296.6","FITM2",0.605555555555556,0.360705389942165,0.885669882297321
"R_Normal","ENSG00000148090.12","AUH",0.605555555555556,0.360757277152485,0.885669882297321
"R_Normal","ENSG00000152669.9","CCNO",0.605555555555556,0.360757277152485,0.885669882297321
"R_Normal","ENSG00000161956.13","SENP3",0.605555555555556,0.360757277152485,0.885669882297321
"R_Normal","ENSG00000100883.13","SRP54",0.394444444444444,0.36077741077068,0.885669882297321
"R_Normal","ENSG00000174106.3","LEMD3",0.394444444444444,0.360839652413215,0.885675532235494
"R_Normal","ENSG00000137171.15","KLC4",0.605555555555556,0.360994738797942,0.885909028480053
"R_Normal","ENSG00000105486.14","LIG1",0.394444444444444,0.361121638117196,0.886001460481083
"R_Normal","ENSG00000157423.18","HYDIN",0.388888888888889,0.361451254209364,0.886001460481083
"R_Normal","ENSG00000145604.17","SKP2",0.394444444444444,0.361470237335091,0.886001460481083
"R_Normal","ENSG00000002016.18","RAD52",0.394444444444444,0.36151418614738,0.886001460481083
"R_Normal","ENSG00000076003.5","MCM6",0.611111111111111,0.361534549864069,0.886001460481083
"R_Normal","ENSG00000186648.15","CARMIL3",0.388888888888889,0.361549276167664,0.886001460481083
"R_Normal","ENSG00000139910.20","NOVA1",0.394444444444444,0.361578958873346,0.886001460481083
"R_Normal","ENSG00000197635.11","DPP4",0.394444444444444,0.361672378861772,0.886001460481083
"R_Normal","ENSG00000114491.14","UMPS",0.605555555555556,0.361681812900012,0.886001460481083
"R_Normal","ENSG00000172977.13","KAT5",0.605555555555556,0.361731169026902,0.886001460481083
"R_Normal","ENSG00000176973.8","FAM89B",0.394444444444444,0.36177442754371,0.886001460481083
"R_Normal","ENSG00000130725.8","UBE2M",0.605555555555556,0.361807791825291,0.886001460481083
"R_Normal","ENSG00000100038.20","TOP3B",0.394444444444444,0.361871874255775,0.886001460481083
"R_Normal","ENSG00000119471.15","HSDL2",0.605555555555556,0.361871874255775,0.886001460481083
"R_Normal","ENSG00000145050.19","MANF",0.605555555555556,0.362118654890226,0.886298332124285
"R_Normal","ENSG00000197106.7","SLC6A17",0.394444444444444,0.362118654890226,0.886298332124285
"R_Normal","ENSG00000119328.12","ABITRAM",0.605555555555556,0.362173073183976,0.886298332124285
"R_Normal","ENSG00000142546.14","NOSIP",0.611111111111111,0.362235775023499,0.886304986214145
"R_Normal","ENSG00000198881.10","ASB12",0.605555555555556,0.362550894910566,0.886929142913664
"R_Normal","ENSG00000133302.13","SLF1",0.394444444444444,0.362765461755905,0.887022840240834
"R_Normal","ENSG00000233954.6","UQCRHL",0.605555555555556,0.362788586654517,0.887022840240834
"R_Normal","ENSG00000269533.5","AC003002.3",0.394444444444444,0.362869006078052,0.887022840240834
"R_Normal","ENSG00000116127.19","ALMS1",0.388888888888889,0.362895352355576,0.887022840240834
"R_Normal","ENSG00000173120.15","KDM2A",0.394444444444444,0.362947699762883,0.887022840240834
"R_Normal","ENSG00000148396.18","SEC16A",0.605555555555556,0.362977267419319,0.887022840240834
"R_Normal","ENSG00000157227.13","MMP14",0.605555555555556,0.3630668907826,0.887022840240834
"R_Normal","ENSG00000144451.19","SPAG16",0.605555555555556,0.363100485162674,0.887022840240834
"R_Normal","ENSG00000136122.18","BORA",0.394444444444444,0.363129477572875,0.887022840240834
"R_Normal","ENSG00000100726.15","TELO2",0.611111111111111,0.363300325704418,0.887139432469882
"R_Normal","ENSG00000137936.18","BCAR3",0.394444444444444,0.363332424444283,0.887139432469882
"R_Normal","ENSG00000071794.16","HLTF",0.605555555555556,0.363601409583372,0.887139432469882
"R_Normal","ENSG00000145536.15","ADAMTS16",0.605555555555556,0.363638455440851,0.887139432469882
"R_Normal","ENSG00000109670.16","FBXW7",0.394444444444444,0.363682749400881,0.887139432469882
"R_Normal","ENSG00000100591.8","AHSA1",0.394444444444444,0.363701387378868,0.887139432469882
"R_Normal","ENSG00000115020.17","PIKFYVE",0.394444444444444,0.36382759640264,0.887139432469882
"R_Normal","ENSG00000132471.12","WBP2",0.605555555555556,0.36382759640264,0.887139432469882
"R_Normal","ENSG00000162849.16","KIF26B",0.605555555555556,0.363889607946682,0.887139432469882
"R_Normal","ENSG00000143502.15","SUSD4",0.394444444444444,0.363909396417136,0.887139432469882
"R_Normal","ENSG00000034677.13","RNF19A",0.394444444444444,0.363959787987248,0.887139432469882
"R_Normal","ENSG00000122484.9","RPAP2",0.388888888888889,0.364071155658179,0.887139432469882
"R_Normal","ENSG00000164087.8","POC1A",0.605555555555556,0.364086112060267,0.887139432469882
"R_Normal","ENSG00000160949.17","TONSL",0.611111111111111,0.364088988291438,0.887139432469882
"R_Normal","ENSG00000267041.6","ZNF850",0.394444444444444,0.364101758757836,0.887139432469882
"R_Normal","ENSG00000198837.10","DENND4B",0.394444444444444,0.364261217013943,0.887139432469882
"R_Normal","ENSG00000101337.16","TM9SF4",0.611111111111111,0.364329786365054,0.887139432469882
"R_Normal","ENSG00000115109.14","EPB41L5",0.394444444444444,0.364340946141996,0.887139432469882
"R_Normal","ENSG00000148120.17","AOPEP",0.394444444444444,0.364397320272943,0.887139432469882
"R_Normal","ENSG00000003147.19","ICA1",0.394444444444444,0.36447072169242,0.887139432469882
"R_Normal","ENSG00000083937.10","CHMP2B",0.605555555555556,0.364516281194165,0.887139432469882
"R_Normal","ENSG00000101333.17","PLCB4",0.605555555555556,0.364579558279922,0.887139432469882
"R_Normal","ENSG00000082269.17","FAM135A",0.394444444444444,0.36460176278456,0.887139432469882
"R_Normal","ENSG00000196526.10","AFAP1",0.605555555555556,0.364682872503575,0.887139432469882
"R_Normal","ENSG00000198727.2","MT-CYB",0.394444444444444,0.364710024125827,0.887139432469882
"R_Normal","ENSG00000123405.14","NFE2",0.394444444444444,0.364795045519235,0.887139432469882
"R_Normal","ENSG00000106089.12","STX1A",0.388888888888889,0.364798266898146,0.887139432469882
"R_Normal","ENSG00000129315.11","CCNT1",0.394444444444444,0.364888925704648,0.887213882871792
"R_Normal","ENSG00000147872.10","PLIN2",0.394444444444444,0.365028020244065,0.887251174874121
"R_Normal","ENSG00000203780.12","FANK1",0.394444444444444,0.365051950487406,0.887251174874121
"R_Normal","ENSG00000148690.12","FRA10AC1",0.388888888888889,0.365086005064468,0.887251174874121
"R_Normal","ENSG00000136918.8","WDR38",0.611111111111111,0.365144450081858,0.887251174874121
"R_Normal","ENSG00000104518.11","GSDMD",0.605555555555556,0.365551149169402,0.887697345613689
"R_Normal","ENSG00000144401.14","METTL21A",0.605555555555556,0.365787690420885,0.887697345613689
"R_Normal","ENSG00000087365.16","SF3B2",0.605555555555556,0.365862127283584,0.887697345613689
"R_Normal","ENSG00000140740.11","UQCRC2",0.611111111111111,0.365865693810235,0.887697345613689
"R_Normal","ENSG00000155034.19","FBXL18",0.611111111111111,0.365903084815455,0.887697345613689
"R_Normal","ENSG00000242485.6","MRPL20",0.605555555555556,0.366218434801017,0.887697345613689
"R_Normal","ENSG00000147852.16","VLDLR",0.605555555555556,0.366263073908787,0.887697345613689
"R_Normal","ENSG00000137825.11","ITPKA",0.394444444444444,0.366276534670666,0.887697345613689
"R_Normal","ENSG00000132879.14","FBXO44",0.611111111111111,0.366292296417482,0.887697345613689
"R_Normal","ENSG00000166598.15","HSP90B1",0.611111111111111,0.36631012905074,0.887697345613689
"R_Normal","ENSG00000031003.10","FAM13B",0.394444444444444,0.366331413161404,0.887697345613689
"R_Normal","ENSG00000148343.18","MIGA2",0.611111111111111,0.366348900646922,0.887697345613689
"R_Normal","ENSG00000115155.19","OTOF",0.394444444444444,0.366370069708339,0.887697345613689
"R_Normal","ENSG00000177963.14","RIC8A",0.605555555555556,0.366427479282507,0.887697345613689
"R_Normal","ENSG00000143384.14","MCL1",0.394444444444444,0.366436107976019,0.887697345613689
"R_Normal","ENSG00000248144.6","ADH1C",0.394444444444444,0.366436107976019,0.887697345613689
"R_Normal","ENSG00000141568.21","FOXK2",0.605555555555556,0.366455896446474,0.887697345613689
"R_Normal","ENSG00000174306.21","ZHX3",0.394444444444444,0.366475454818435,0.887697345613689
"R_Normal","ENSG00000130707.18","ASS1",0.605555555555556,0.366581530224012,0.887697345613689
"R_Normal","ENSG00000177885.15","GRB2",0.605555555555556,0.366581530224012,0.887697345613689
"R_Normal","ENSG00000196422.11","PPP1R26",0.605555555555556,0.366594070591917,0.887697345613689
"R_Normal","ENSG00000188295.15","ZNF669",0.605555555555556,0.366700606194482,0.887697345613689
"R_Normal","ENSG00000205593.12","DENND6B",0.611111111111111,0.366837169650469,0.887697345613689
"R_Normal","ENSG00000135211.6","TMEM60",0.605555555555556,0.366856843071677,0.887697345613689
"R_Normal","ENSG00000135837.16","CEP350",0.394444444444444,0.36688249905372,0.887697345613689
"R_Normal","ENSG00000172031.7","EPHX4",0.394444444444444,0.366911836611662,0.887697345613689
"R_Normal","ENSG00000119321.9","FKBP15",0.4,0.366950148010856,0.887697345613689
"R_Normal","ENSG00000101040.19","ZMYND8",0.394444444444444,0.367145731730467,0.887986643434602
"R_Normal","ENSG00000132000.13","PODNL1",0.605555555555556,0.367397114334791,0.887986643434602
"R_Normal","ENSG00000162337.12","LRP5",0.611111111111111,0.367458665681845,0.887986643434602
"R_Normal","ENSG00000179168.15","GGN",0.383333333333333,0.367508597054969,0.887986643434602
"R_Normal","ENSG00000169418.10","NPR1",0.605555555555556,0.367514924763545,0.887986643434602
"R_Normal","ENSG00000140259.7","MFAP1",0.394444444444444,0.367555076950689,0.887986643434602
"R_Normal","ENSG00000140749.9","IGSF6",0.4,0.367565776530644,0.887986643434602
"R_Normal","ENSG00000182185.18","RAD51B",0.394444444444444,0.367571298894492,0.887986643434602
"R_Normal","ENSG00000160551.12","TAOK1",0.394444444444444,0.367644930412463,0.887986643434602
"R_Normal","ENSG00000128567.17","PODXL",0.4,0.367670701443753,0.887986643434602
"R_Normal","ENSG00000143512.13","HHIPL2",0.605555555555556,0.367795069679576,0.888141845004971
"R_Normal","ENSG00000110274.16","CEP164",0.4,0.367862833685959,0.888160331788192
"R_Normal","ENSG00000116711.10","PLA2G4A",0.4,0.368078551023766,0.888262255243595
"R_Normal","ENSG00000141279.17","NPEPPS",0.394444444444444,0.368090401096189,0.888262255243595
"R_Normal","ENSG00000014919.13","COX15",0.388888888888889,0.368129517840111,0.888262255243595
"R_Normal","ENSG00000198001.14","IRAK4",0.394444444444444,0.368145509685421,0.888262255243595
"R_Normal","ENSG00000025434.19","NR1H3",0.605555555555556,0.368225929108955,0.888311237308395
"R_Normal","ENSG00000147454.14","SLC25A37",0.4,0.36838906894096,0.888559726195173
"R_Normal","ENSG00000134905.17","CARS2",0.4,0.368492843361601,0.888609430552229
"R_Normal","ENSG00000164823.11","OSGIN2",0.4,0.368540013552801,0.888609430552229
"R_Normal","ENSG00000087053.20","MTMR2",0.394444444444444,0.368625149995456,0.888609430552229
"R_Normal","ENSG00000171033.13","PKIA",0.6,0.368650230731265,0.888609430552229
"R_Normal","ENSG00000130270.16","ATP8B3",0.4,0.368770917391189,0.888728701362964
"R_Normal","ENSG00000144746.7","ARL6IP5",0.605555555555556,0.368859505311249,0.888728701362964
"R_Normal","ENSG00000157823.17","AP3S2",0.6,0.368918525574872,0.888728701362964
"R_Normal","ENSG00000077549.19","CAPZB",0.605555555555556,0.369083506194827,0.888728701362964
"R_Normal","ENSG00000135299.17","ANKRD6",0.6,0.369113188900509,0.888728701362964
"R_Normal","ENSG00000088833.17","NSFL1C",0.605555555555556,0.369167952342,0.888728701362964
"R_Normal","ENSG00000147130.14","ZMYM3",0.611111111111111,0.369168642637481,0.888728701362964
"R_Normal","ENSG00000047634.15","SCML1",0.4,0.369250212553484,0.888728701362964
"R_Normal","ENSG00000164188.9","RANBP3L",0.6,0.369287028312469,0.888728701362964
"R_Normal","ENSG00000135338.14","LCA5",0.394444444444444,0.369301179369829,0.888728701362964
"R_Normal","ENSG00000128534.8","LSM8",0.394444444444444,0.36939080273311,0.888752581033636
"R_Normal","ENSG00000179772.8","FOXS1",0.605555555555556,0.369719843579044,0.888752581033636
"R_Normal","ENSG00000169550.14","MUC15",0.6,0.369740897591214,0.888752581033636
"R_Normal","ENSG00000173227.14","SYT12",0.4,0.369787032339193,0.888752581033636
"R_Normal","ENSG00000084072.17","PPIE",0.605555555555556,0.369820051473033,0.888752581033636
"R_Normal","ENSG00000204301.6","NOTCH4",0.4,0.369904842767947,0.888752581033636
"R_Normal","ENSG00000110107.9","PRPF19",0.605555555555556,0.370027485265068,0.888752581033636
"R_Normal","ENSG00000162664.17","ZNF326",0.394444444444444,0.370125852371107,0.888752581033636
"R_Normal","ENSG00000118495.20","PLAGL1",0.4,0.37037148251309,0.888752581033636
"R_Normal","ENSG00000127334.11","DYRK2",0.4,0.37037148251309,0.888752581033636
"R_Normal","ENSG00000148158.17","SNX30",0.4,0.37037148251309,0.888752581033636
"R_Normal","ENSG00000185737.13","NRG3",0.4,0.370402200661993,0.888752581033636
"R_Normal","ENSG00000099992.16","TBC1D10A",0.388888888888889,0.370473646244275,0.888752581033636
"R_Normal","ENSG00000129116.19","PALLD",0.6,0.370506435279621,0.888752581033636
"R_Normal","ENSG00000213347.10","MXD3",0.4,0.370506435279621,0.888752581033636
"R_Normal","ENSG00000167566.17","NCKAP5L",0.611111111111111,0.370595828544408,0.888752581033636
"R_Normal","ENSG00000105518.14","TMEM205",0.6,0.370616307310344,0.888752581033636
"R_Normal","ENSG00000177728.17","TMEM94",0.605555555555556,0.370630688466198,0.888752581033636
"R_Normal","ENSG00000122025.15","FLT3",0.4,0.370748153747211,0.888752581033636
"R_Normal","ENSG00000165816.13","VWA2",0.4,0.370788075835862,0.888752581033636
"R_Normal","ENSG00000183513.9","COA5",0.6,0.370788075835862,0.888752581033636
"R_Normal","ENSG00000106346.11","USP42",0.605555555555556,0.370797509874102,0.888752581033636
"R_Normal","ENSG00000134602.16","STK26",0.4,0.3708247765456,0.888752581033636
"R_Normal","ENSG00000164970.15","FAM219A",0.4,0.370852618463333,0.888752581033636
"R_Normal","ENSG00000109083.14","IFT20",0.6,0.37093510877331,0.888752581033636
"R_Normal","ENSG00000150681.10","RGS18",0.4,0.37093510877331,0.888752581033636
"R_Normal","ENSG00000155629.15","PIK3AP1",0.4,0.37093510877331,0.888752581033636
"R_Normal","ENSG00000165392.11","WRN",0.394444444444444,0.371232856224107,0.889275957069372
"R_Normal","ENSG00000256060.3","TRAPPC2B",0.4,0.371328462148223,0.889275957069372
"R_Normal","ENSG00000100316.16","RPL3",0.605555555555556,0.371334099561317,0.889275957069372
"R_Normal","ENSG00000124098.10","FAM210B",0.6,0.37144178565635,0.889298131603246
"R_Normal","ENSG00000127952.17","STYXL1",0.605555555555556,0.371497814639556,0.889298131603246
"R_Normal","ENSG00000148219.17","ASTN2",0.388888888888889,0.371581110294261,0.889298131603246
"R_Normal","ENSG00000214087.8","ARL16",0.6,0.371609987655216,0.889298131603246
"R_Normal","ENSG00000074201.9","CLNS1A",0.394444444444444,0.371691097374231,0.889298131603246
"R_Normal","ENSG00000087510.7","TFAP2C",0.394444444444444,0.371727107788489,0.889298131603246
"R_Normal","ENSG00000136840.19","ST6GALNAC4",0.605555555555556,0.371838360410174,0.889298131603246
"R_Normal","ENSG00000242247.11","ARFGAP3",0.605555555555556,0.371937302762447,0.889298131603246
"R_Normal","ENSG00000165868.16","HSPA12A",0.6,0.371962383498256,0.889298131603246
"R_Normal","ENSG00000004139.14","SARM1",0.611111111111111,0.371978835540553,0.889298131603246
"R_Normal","ENSG00000100206.10","DMC1",0.4,0.372050626270575,0.889298131603246
"R_Normal","ENSG00000204104.12","TRAF3IP1",0.394444444444444,0.372065582672663,0.889298131603246
"R_Normal","ENSG00000153714.6","LURAP1L",0.4,0.372283946143147,0.88932151049202
"R_Normal","ENSG00000121289.18","CEP89",0.394444444444444,0.37229107919645,0.88932151049202
"R_Normal","ENSG00000184530.9","C6orf58",0.6,0.372385649677344,0.88932151049202
"R_Normal","ENSG00000215114.10","UBXN2B",0.4,0.372385649677344,0.88932151049202
"R_Normal","ENSG00000140379.9","BCL2A1",0.4,0.372418553761938,0.88932151049202
"R_Normal","ENSG00000145416.13","MARCHF1",0.4,0.372454794274689,0.88932151049202
"R_Normal","ENSG00000167962.14","ZNF598",0.616666666666667,0.372496672200535,0.88932151049202
"R_Normal","ENSG00000204482.11","LST1",0.4,0.372563055615956,0.889336302064842
"R_Normal","ENSG00000154945.7","ANKRD40",0.4,0.372669936366262,0.889447743457904
"R_Normal","ENSG00000253729.8","PRKDC",0.605555555555556,0.372782339480415,0.889572326899646
"R_Normal","ENSG00000167588.13","GPD1",0.4,0.372914416015776,0.889743809308752
"R_Normal","ENSG00000085514.16","PILRA",0.4,0.373296264466005,0.890449332060948
"R_Normal","ENSG00000223547.10","ZNF844",0.6,0.373446403733118,0.890449332060948
"R_Normal","ENSG00000089692.9","LAG3",0.4,0.373531540175772,0.890449332060948
"R_Normal","ENSG00000204252.14","HLA-DOA",0.4,0.373577214726764,0.890449332060948
"R_Normal","ENSG00000160049.12","DFFA",0.6,0.373661890972431,0.890449332060948
"R_Normal","ENSG00000196569.13","LAMA2",0.6,0.373678803211715,0.890449332060948
"R_Normal","ENSG00000134755.17","DSC2",0.4,0.373801100561095,0.890449332060948
"R_Normal","ENSG00000118655.7","DCLRE1B",0.4,0.37383285415322,0.890449332060948
"R_Normal","ENSG00000140382.15","HMG20A",0.4,0.373862651908149,0.890449332060948
"R_Normal","ENSG00000181195.11","PENK",0.6,0.373962284555904,0.890449332060948
"R_Normal","ENSG00000203546.7","AL139353.1",0.6,0.374038907354293,0.890449332060948
"R_Normal","ENSG00000172992.12","DCAKD",0.6,0.374078369245956,0.890449332060948
"R_Normal","ENSG00000169442.9","CD52",0.4,0.374124158846194,0.890449332060948
"R_Normal","ENSG00000168913.7","ENHO",0.4,0.374159824112711,0.890449332060948
"R_Normal","ENSG00000166452.12","AKIP1",0.6,0.374289024416902,0.890449332060948
"R_Normal","ENSG00000151353.15","TMEM18",0.6,0.37438417014403,0.890449332060948
"R_Normal","ENSG00000171793.16","CTPS1",0.4,0.37438417014403,0.890449332060948
"R_Normal","ENSG00000105404.11","RABAC1",0.394444444444444,0.374484262988772,0.890449332060948
