"unit","collection","pathway","size","ES","NES","pval","q_bh","redundant_with","leading_edge"
"R_Normal","C5:GO:BP","GOBP_POSITIVE_REGULATION_OF_INSULIN_SECRETION",71,0.228098461517294,0.922513065930743,0.609502894789379,0.999801429706116,NA,"ENSG00000087460;ENSG00000054148;ENSG00000130529;ENSG00000002330;ENSG00000064115;ENSG00000152556;ENSG00000143158;ENSG00000184350;ENSG00000164047;ENSG00000112033"
"R_Normal","C5:GO:BP","GOBP_OUTER_DYNEIN_ARM_ASSEMBLY",17,0.387970057361102,0.892594744898157,0.609702535436215,0.999801429706116,NA,"ENSG00000164818;ENSG00000198003;ENSG00000166246;ENSG00000165506"
"R_Normal","C5:GO:BP","GOBP_SPERM_CAPACITATION",19,-0.298161382683888,-0.889684689525045,0.609910277324633,0.999801429706116,NA,"ENSG00000124678;ENSG00000154040;ENSG00000112486;ENSG00000225697;ENSG00000099338;ENSG00000166762"
"R_Normal","C5:GO:BP","GOBP_RESPONSE_TO_FIBROBLAST_GROWTH_FACTOR",101,0.225593220111729,0.882493579720795,0.609939148073022,0.999801429706116,NA,"ENSG00000151348;ENSG00000172500;ENSG00000114251;ENSG00000180730;ENSG00000126500;ENSG00000128917;ENSG00000173156;ENSG00000156642;ENSG00000162552;ENSG00000166225;ENSG00000114279;ENSG00000241186;ENSG00000063660;ENSG00000119185;ENSG00000164161;ENSG00000023909;ENSG00000173376;ENSG00000010361;ENSG00000137440;ENSG00000115339;ENSG00000114378;ENSG00000145335;ENSG00000068001;ENSG00000177885"
"R_Normal","C5:GO:BP","GOBP_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION",31,0.276769491718641,0.889523062206974,0.609981887703763,0.999801429706116,NA,"ENSG00000183978;ENSG00000137288;ENSG00000167112;ENSG00000182768;ENSG00000254858"
"R_Normal","C5:GO:BP","GOBP_DENDRITIC_CELL_MIGRATION",34,-0.356067150451303,-0.865750931989435,0.61005164878824,0.999801429706116,NA,"ENSG00000163823;ENSG00000168961;ENSG00000151491;ENSG00000105851;ENSG00000158714;ENSG00000142185;ENSG00000012779;ENSG00000169508;ENSG00000112486;ENSG00000142405;ENSG00000168811;ENSG00000180871;ENSG00000090659;ENSG00000163464"
"R_Normal","C5:GO:BP","GOBP_U2_TYPE_PRESPLICEOSOME_ASSEMBLY",25,-0.38577502435183,-0.878269330596177,0.610876981737909,0.999801429706116,NA,"ENSG00000115524;ENSG00000198231;ENSG00000145833;ENSG00000137656;ENSG00000134597"
"R_Normal","C5:GO:BP","GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS",36,0.266684525508772,0.891170034370582,0.610955617752899,0.999801429706116,NA,"ENSG00000130304;ENSG00000130669;ENSG00000164535;ENSG00000125505;ENSG00000062282;ENSG00000103227;ENSG00000072310;ENSG00000130164;ENSG00000172977;ENSG00000025434;ENSG00000136305;ENSG00000151365"
"R_Normal","C5:GO:BP","GOBP_ANTIGEN_PROCESSING_AND_PRESENTATION_OF_EXOGENOUS_PEPTIDE_ANTIGEN",43,-0.394597983664577,-0.880148553136151,0.611517910152385,0.999801429706116,NA,"ENSG00000166710;ENSG00000151690;ENSG00000232629;ENSG00000231389;ENSG00000216490;ENSG00000158869;ENSG00000204257;ENSG00000241106;ENSG00000204287;ENSG00000136943;ENSG00000196126;ENSG00000204252;ENSG00000115020;ENSG00000204267;ENSG00000196188;ENSG00000196735;ENSG00000113441;ENSG00000104365;ENSG00000204632;ENSG00000197629;ENSG00000072694"
"R_Normal","C5:GO:BP","GOBP_POSITIVE_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS",138,0.209243060997494,0.929015549212559,0.61205159209996,0.999801429706116,NA,"ENSG00000167965;ENSG00000100078;ENSG00000175701;ENSG00000116288;ENSG00000167986;ENSG00000068903;ENSG00000172531;ENSG00000118137;ENSG00000114650;ENSG00000166148;ENSG00000109819;ENSG00000162552;ENSG00000112033;ENSG00000106617;ENSG00000062282;ENSG00000138039;ENSG00000101986;ENSG00000141564;ENSG00000142208;ENSG00000178409;ENSG00000158828;ENSG00000173281;ENSG00000008405;ENSG00000072310;ENSG00000165280;ENSG00000127955"
"R_Normal","C5:GO:BP","GOBP_REGULATION_OF_NON_CANONICAL_WNT_SIGNALING_PATHWAY",22,-0.29614073745657,-0.892304630405252,0.612187247780468,0.999801429706116,NA,"ENSG00000105559;ENSG00000068885;ENSG00000140807;ENSG00000153071;ENSG00000113971;ENSG00000146122;ENSG00000213923;ENSG00000146374"
"R_Normal","C5:GO:BP","GOBP_ADULT_BEHAVIOR",128,-0.219166482042277,-0.904925346986232,0.6123584343334,0.999801429706116,NA,"ENSG00000151491;ENSG00000154277;ENSG00000168081;ENSG00000102468;ENSG00000196092;ENSG00000018625;ENSG00000141458;ENSG00000021645;ENSG00000069696;ENSG00000118971;ENSG00000124788;ENSG00000109189;ENSG00000177807;ENSG00000251322;ENSG00000160213;ENSG00000109738;ENSG00000197969;ENSG00000107562;ENSG00000080644;ENSG00000171316;ENSG00000179915;ENSG00000136842;ENSG00000134644;ENSG00000284770;ENSG00000138685;ENSG00000157017;ENSG00000141480;ENSG00000116106;ENSG00000118946;ENSG00000182372;ENSG00000184702;ENSG00000173898;ENSG00000169992;ENSG00000146555;ENSG00000174483;ENSG00000115738;ENSG00000085433;ENSG00000161681;ENSG00000108947;ENSG00000134121;ENSG00000225950;ENSG00000153902;ENSG00000204120;ENSG00000164082;ENSG00000165699;ENSG00000100095;ENSG00000145708"
"R_Normal","C5:GO:BP","GOBP_NEGATIVE_REGULATION_OF_RESPONSE_TO_WOUNDING",75,-0.254489496532522,-0.868898234033771,0.61265923566879,0.999801429706116,NA,"ENSG00000118785;ENSG00000100311;ENSG00000134853;ENSG00000130203;ENSG00000111863;ENSG00000166949;ENSG00000173918;ENSG00000116147;ENSG00000012779;ENSG00000261308;ENSG00000232810;ENSG00000185924;ENSG00000184500;ENSG00000138685;ENSG00000116106;ENSG00000154127;ENSG00000167711;ENSG00000135919;ENSG00000156535;ENSG00000147044;ENSG00000074054;ENSG00000078401;ENSG00000140873;ENSG00000196581"
"R_Normal","C5:GO:BP","GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_PRODUCTION",41,-0.325294678878444,-0.851537624361397,0.613070332735605,0.999801429706116,NA,"ENSG00000136869;ENSG00000006210;ENSG00000123338;ENSG00000168918;ENSG00000163606;ENSG00000019991;ENSG00000082196;ENSG00000132718;ENSG00000102034;ENSG00000232810;ENSG00000090376;ENSG00000154710;ENSG00000127528;ENSG00000157017;ENSG00000141480;ENSG00000142405;ENSG00000091972"
"R_Normal","C5:GO:BP","GOBP_TRANSEPITHELIAL_TRANSPORT",32,-0.246151022032151,-0.916371775676417,0.613252064490759,0.999801429706116,NA,"ENSG00000023839;ENSG00000085563;ENSG00000081277;ENSG00000225697;ENSG00000171631;ENSG00000118777;ENSG00000078401;ENSG00000240583"
"R_Normal","C5:GO:BP","GOBP_ATRIAL_SEPTUM_DEVELOPMENT",19,0.299495203246368,0.875902161886741,0.613782051282051,0.999801429706116,NA,"ENSG00000085741;ENSG00000114251;ENSG00000204217;ENSG00000128602;ENSG00000109685;ENSG00000145362"
"R_Normal","C5:GO:BP","GOBP_REGULATION_OF_VASOCONSTRICTION",55,0.240944416632043,0.889363709867621,0.614063124250899,0.999801429706116,NA,"ENSG00000130529;ENSG00000087245;ENSG00000103266;ENSG00000123454;ENSG00000130234;ENSG00000204217;ENSG00000166148;ENSG00000124205;ENSG00000097007;ENSG00000165895;ENSG00000117298;ENSG00000067560;ENSG00000168398;ENSG00000148700;ENSG00000135643;ENSG00000126895;ENSG00000117480;ENSG00000148926"
"R_Normal","C5:GO:BP","GOBP_PANCREAS_DEVELOPMENT",59,-0.242887072569703,-0.897598565851456,0.614708233413269,0.999801429706116,NA,"ENSG00000198482;ENSG00000175387;ENSG00000167244;ENSG00000116729;ENSG00000100883;ENSG00000125378;ENSG00000148737;ENSG00000112175;ENSG00000109705;ENSG00000113971;ENSG00000105723;ENSG00000080298;ENSG00000070193;ENSG00000116833;ENSG00000173933;ENSG00000119547;ENSG00000010310"
"R_Normal","C5:GO:BP","GOBP_NEUROTRANSMITTER_GATED_ION_CHANNEL_CLUSTERING",17,-0.300252255107613,-0.877533524472075,0.614803024273776,0.999801429706116,NA,"ENSG00000188803;ENSG00000130203;ENSG00000251322;ENSG00000109738;ENSG00000179915;ENSG00000169760;ENSG00000260230;ENSG00000169992"
"R_Normal","C5:GO:BP","GOBP_GLIAL_CELL_DEVELOPMENT",120,0.230385242698426,0.895791983140329,0.615231259968102,0.999801429706116,NA,"ENSG00000108784;ENSG00000164885;ENSG00000107331;ENSG00000141736;ENSG00000102882;ENSG00000068903;ENSG00000084207;ENSG00000010278;ENSG00000148498;ENSG00000030582;ENSG00000128602;ENSG00000184454;ENSG00000162576;ENSG00000162736;ENSG00000100146;ENSG00000119718;ENSG00000126934;ENSG00000103089;ENSG00000142208;ENSG00000123384;ENSG00000142156;ENSG00000130305;ENSG00000174775;ENSG00000172037;ENSG00000104884;ENSG00000173402;ENSG00000172201;ENSG00000130164;ENSG00000177885;ENSG00000123560;ENSG00000178209;ENSG00000149256;ENSG00000171862;ENSG00000105221;ENSG00000118276"
"R_Normal","C5:GO:BP","GOBP_DENDRITIC_SPINE_MORPHOGENESIS",58,-0.247121629754018,-0.88511123094681,0.615246457792856,0.999801429706116,NA,"ENSG00000188906;ENSG00000006740;ENSG00000047579;ENSG00000166949;ENSG00000251322;ENSG00000108798;ENSG00000058404;ENSG00000111249;ENSG00000169862;ENSG00000137825;ENSG00000198908;ENSG00000169760;ENSG00000116106;ENSG00000277363;ENSG00000160305;ENSG00000004777;ENSG00000134909;ENSG00000161681;ENSG00000077264;ENSG00000197555;ENSG00000176749;ENSG00000110888"
"R_Normal","C5:GO:BP","GOBP_MITOTIC_CYTOKINESIS",99,0.221052516348421,0.887666666240101,0.615276098347441,0.999801429706116,NA,"ENSG00000155366;ENSG00000143761;ENSG00000178996;ENSG00000130724;ENSG00000167986;ENSG00000170248;ENSG00000185909;ENSG00000138190;ENSG00000176108;ENSG00000255112;ENSG00000090565;ENSG00000131165;ENSG00000133104;ENSG00000103769;ENSG00000100897;ENSG00000139842;ENSG00000145703;ENSG00000067560;ENSG00000112685;ENSG00000101421;ENSG00000138175;ENSG00000107816"
"R_Normal","C5:GO:BP","GOBP_REGULATION_OF_EPITHELIAL_TO_MESENCHYMAL_TRANSITION",97,-0.227631486630126,-0.892531972186433,0.615307352350342,0.999801429706116,NA,"ENSG00000166949;ENSG00000156299;ENSG00000101665;ENSG00000198369;ENSG00000124216;ENSG00000111846;ENSG00000163513;ENSG00000112715;ENSG00000175387;ENSG00000171236;ENSG00000168646;ENSG00000125378;ENSG00000148737;ENSG00000166923;ENSG00000122691;ENSG00000138081;ENSG00000112175;ENSG00000073712;ENSG00000164056;ENSG00000116106;ENSG00000153071;ENSG00000112531;ENSG00000092969;ENSG00000176542;ENSG00000106462;ENSG00000095739;ENSG00000102760;ENSG00000188766;ENSG00000213853;ENSG00000054598"
"R_Normal","C5:GO:BP","GOBP_REGULATION_OF_DNA_STRAND_ELONGATION",17,-0.312619100463434,-0.881969070687282,0.615614419438359,0.999801429706116,NA,"ENSG00000114933;ENSG00000115274;ENSG00000153391;ENSG00000128908"
"R_Normal","C5:GO:BP","GOBP_RESPONSE_TO_NICOTINE",39,-0.257440988319644,-0.880966519984959,0.615644232678181,0.999801429706116,NA,"ENSG00000162692;ENSG00000166710;ENSG00000168081;ENSG00000142319;ENSG00000018625;ENSG00000118260;ENSG00000080644;ENSG00000232810;ENSG00000150551;ENSG00000164305;ENSG00000163132;ENSG00000198886;ENSG00000078401;ENSG00000204681;ENSG00000164082;ENSG00000115353"
"R_Normal","C5:GO:BP","GOBP_MAINTENANCE_OF_LOCATION",193,0.205001844709329,0.895501268371177,0.617658889782784,0.999801429706116,NA,"ENSG00000164885;ENSG00000171298;ENSG00000140992;ENSG00000100300;ENSG00000175701;ENSG00000116288;ENSG00000198225;ENSG00000113758;ENSG00000168924;ENSG00000197858;ENSG00000157916;ENSG00000151320;ENSG00000148834;ENSG00000095209;ENSG00000213465;ENSG00000162430;ENSG00000149527;ENSG00000154096;ENSG00000127533;ENSG00000136240;ENSG00000165678;ENSG00000198363;ENSG00000051523;ENSG00000138193;ENSG00000156515;ENSG00000158747;ENSG00000097007;ENSG00000179218;ENSG00000072954;ENSG00000142208;ENSG00000105438;ENSG00000044574;ENSG00000057663;ENSG00000158828"
"R_Normal","C5:GO:BP","GOBP_REGULATION_OF_PROTEIN_TRANSPORT",383,0.191730007364974,0.93191583824376,0.618130766145207,0.999801429706116,NA,"ENSG00000032389;ENSG00000185825;ENSG00000168734;ENSG00000164885;ENSG00000160948;ENSG00000101856;ENSG00000001630;ENSG00000172270;ENSG00000137288;ENSG00000147164;ENSG00000116288;ENSG00000110651;ENSG00000087460;ENSG00000125991;ENSG00000100263;ENSG00000187446;ENSG00000187486;ENSG00000173801;ENSG00000054148;ENSG00000130529;ENSG00000002330;ENSG00000149541;ENSG00000183087;ENSG00000113161;ENSG00000064115;ENSG00000152556;ENSG00000143158;ENSG00000076201;ENSG00000183682;ENSG00000182107;ENSG00000184350;ENSG00000113811;ENSG00000164047;ENSG00000090565;ENSG00000128602;ENSG00000198363;ENSG00000102119;ENSG00000138796;ENSG00000100219;ENSG00000112033;ENSG00000159363;ENSG00000134882;ENSG00000130726;ENSG00000171135;ENSG00000151929;ENSG00000103769;ENSG00000007384;ENSG00000039523;ENSG00000151012;ENSG00000163623;ENSG00000141959;ENSG00000152700;ENSG00000170348;ENSG00000077463;ENSG00000072310;ENSG00000165219;ENSG00000068912;ENSG00000157020;ENSG00000116030;ENSG00000143450;ENSG00000164904;ENSG00000166313;ENSG00000135506;ENSG00000172728;ENSG00000081760;ENSG00000095981;ENSG00000151474;ENSG00000117385;ENSG00000065150;ENSG00000198168;ENSG00000189058;ENSG00000123983;ENSG00000100034;ENSG00000123836;ENSG00000068001;ENSG00000101337;ENSG00000162337;ENSG00000025434;ENSG00000171033;ENSG00000113384;ENSG00000106571;ENSG00000182054;ENSG00000074319;ENSG00000112697;ENSG00000173163;ENSG00000186350;ENSG00000150961;ENSG00000164850;ENSG00000125798;ENSG00000072849;ENSG00000039068;ENSG00000132341;ENSG00000148672;ENSG00000117280;ENSG00000145242;ENSG00000164144;ENSG00000104219;ENSG00000136999;ENSG00000141577;ENSG00000017260;ENSG00000075142;ENSG00000112335;ENSG00000170837;ENSG00000120742;ENSG00000102225;ENSG00000104904;ENSG00000119782;ENSG00000160179;ENSG00000006071;ENSG00000067141;ENSG00000142192;ENSG00000088298;ENSG00000135631;ENSG00000168615;ENSG00000160299;ENSG00000104231;ENSG00000163032"
"R_Normal","C5:GO:BP","GOBP_POSITIVE_REGULATION_OF_ENDOCYTOSIS",145,0.243580298779855,0.850723470574848,0.618671526933981,0.999801429706116,NA,"ENSG00000133661;ENSG00000160948;ENSG00000106483;ENSG00000161203;ENSG00000135404;ENSG00000166311;ENSG00000183087;ENSG00000169223;ENSG00000186635;ENSG00000114251;ENSG00000136827;ENSG00000118137;ENSG00000106299;ENSG00000051523;ENSG00000137312;ENSG00000006125;ENSG00000138798;ENSG00000196961;ENSG00000106366;ENSG00000179218;ENSG00000136717;ENSG00000123384;ENSG00000224389;ENSG00000018280;ENSG00000118004;ENSG00000205726"
"R_Normal","C5:GO:BP","GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING",28,0.285062686057392,0.862600321570339,0.61872374474895,0.999801429706116,NA,"ENSG00000173511;ENSG00000100219;ENSG00000086062;ENSG00000106366;ENSG00000233276;ENSG00000173402;ENSG00000173376"
"R_Normal","C5:GO:BP","GOBP_NEUROTRANSMITTER_RECEPTOR_TRANSPORT_TO_PLASMA_MEMBRANE",15,0.280215692507871,0.905044981702121,0.618739903069467,0.999801429706116,NA,"ENSG00000180900;ENSG00000103769;ENSG00000171603;ENSG00000106688"
"R_Normal","C5:GO:BP","GOBP_POSITIVE_REGULATION_OF_CALCIUM_MEDIATED_SIGNALING",46,0.274576144836152,0.862250156944703,0.618990384615385,0.999801429706116,NA,"ENSG00000185043;ENSG00000171867;ENSG00000171596;ENSG00000151320;ENSG00000169567;ENSG00000090020;ENSG00000172260"
"R_Normal","C5:GO:BP","GOBP_BODY_MORPHOGENESIS",48,-0.243449386663567,-0.889168871455161,0.619047619047619,0.999801429706116,NA,"ENSG00000166224;ENSG00000181541;ENSG00000157216;ENSG00000164190;ENSG00000163132;ENSG00000137868;ENSG00000046651;ENSG00000162702;ENSG00000121005;ENSG00000092969;ENSG00000100393;ENSG00000109063"
"R_Normal","C5:GO:BP","GOBP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE",15,-0.34379175811308,-0.857641114761994,0.619488188976378,0.999801429706116,NA,"ENSG00000155659;ENSG00000196352;ENSG00000127241;ENSG00000175899;ENSG00000143502;ENSG00000203710;ENSG00000072694"
"R_Normal","C5:GO:BP","GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN",34,-0.350727811489796,-0.855806294184806,0.619590873328088,0.999801429706116,NA,"ENSG00000159189;ENSG00000173372;ENSG00000173369;ENSG00000162894;ENSG00000106804;ENSG00000081237;ENSG00000159403;ENSG00000196352;ENSG00000182326;ENSG00000139178;ENSG00000166278;ENSG00000143502;ENSG00000232810;ENSG00000203710;ENSG00000174371;ENSG00000112936;ENSG00000110169;ENSG00000072694;ENSG00000039537"
"R_Normal","C5:GO:BP","GOBP_TELOMERE_ORGANIZATION",187,-0.274006028558336,-0.876419270992261,0.620253164556962,0.999801429706116,NA,"ENSG00000085511;ENSG00000114127;ENSG00000154920;ENSG00000178999;ENSG00000197153;ENSG00000108384;ENSG00000156831;ENSG00000136518;ENSG00000140451;ENSG00000118655;ENSG00000165392;ENSG00000133302;ENSG00000105486;ENSG00000100811;ENSG00000119906;ENSG00000175054;ENSG00000197299;ENSG00000258366;ENSG00000172795;ENSG00000085224;ENSG00000163938;ENSG00000187555;ENSG00000185379;ENSG00000123374;ENSG00000149311;ENSG00000067066;ENSG00000105173;ENSG00000020922;ENSG00000175305;ENSG00000120438;ENSG00000130119;ENSG00000187736;ENSG00000157106;ENSG00000253251;ENSG00000198887;ENSG00000143748;ENSG00000174371;ENSG00000197774;ENSG00000051180;ENSG00000114933;ENSG00000149716;ENSG00000175595;ENSG00000163029;ENSG00000147421;ENSG00000178971;ENSG00000080824;ENSG00000115274;ENSG00000181085;ENSG00000147601;ENSG00000171824;ENSG00000136273;ENSG00000119596;ENSG00000147099;ENSG00000153391;ENSG00000128908;ENSG00000089022;ENSG00000122566;ENSG00000163806"
"R_Normal","C5:GO:BP","GOBP_LEUKOCYTE_MIGRATION_INVOLVED_IN_INFLAMMATORY_RESPONSE",16,-0.387792671760851,-0.858178871772321,0.620385232744783,0.999801429706116,NA,"ENSG00000126262;ENSG00000006210;ENSG00000158714;ENSG00000105894;ENSG00000012779;ENSG00000163220;ENSG00000112486;ENSG00000143546"
"R_Normal","C5:GO:BP","GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",17,-0.2990065675849,-0.880521894455477,0.620510774142059,0.999801429706116,NA,"ENSG00000124788;ENSG00000169083;ENSG00000146674;ENSG00000146247;ENSG00000112175;ENSG00000062038;ENSG00000115461;ENSG00000167034"
"R_Normal","C5:GO:BP","GOBP_MATURATION_OF_5_8S_RRNA",41,-0.308385843559442,-0.854649687577726,0.620786516853933,0.999801429706116,NA,"ENSG00000124787;ENSG00000196678;ENSG00000123737;ENSG00000164346;ENSG00000135698;ENSG00000196943;ENSG00000120158;ENSG00000120800;ENSG00000198042;ENSG00000112159;ENSG00000130713;ENSG00000120699;ENSG00000171824;ENSG00000001497;ENSG00000162408"
"R_Normal","C5:GO:BP","GOBP_NEURAL_RETINA_DEVELOPMENT",58,-0.230354218255634,-0.908052108710195,0.621123048854652,0.999801429706116,NA,"ENSG00000137203;ENSG00000133424;ENSG00000123552;ENSG00000198963;ENSG00000092200;ENSG00000146555;ENSG00000175544;ENSG00000092969;ENSG00000197406;ENSG00000165323;ENSG00000131242;ENSG00000106144;ENSG00000144355"
"R_Normal","C5:GO:BP","GOBP_ACTIN_FILAMENT_SEVERING",15,0.314165427603345,0.871782664863215,0.621279163314562,0.999801429706116,NA,"ENSG00000042493;ENSG00000125868;ENSG00000136059;ENSG00000172757;ENSG00000165410;ENSG00000148180;ENSG00000177731;ENSG00000100345"
"R_Normal","C5:GO:BP","GOBP_PROTEIN_LOCALIZATION_TO_CHROMOSOME_TELOMERIC_REGION",15,-0.37788359178102,-0.884235772437714,0.621687234472992,0.999801429706116,NA,"ENSG00000175054;ENSG00000085224;ENSG00000163938;ENSG00000130119"
"R_Normal","C5:GO:BP","GOBP_RHYTHMIC_BEHAVIOR",38,-0.250120804509322,-0.897306018969142,0.621860558569419,0.999801429706116,NA,"ENSG00000198523;ENSG00000166073;ENSG00000198793;ENSG00000120738;ENSG00000140396;ENSG00000122877;ENSG00000126368;ENSG00000049246;ENSG00000174738;ENSG00000141027;ENSG00000177301;ENSG00000169760;ENSG00000159208;ENSG00000157017;ENSG00000114416;ENSG00000128271;ENSG00000107317;ENSG00000115738;ENSG00000043591"
"R_Normal","C5:GO:BP","GOBP_CEREBELLAR_CORTEX_DEVELOPMENT",50,0.238001197087062,0.895071132109993,0.622040978714939,0.999801429706116,NA,"ENSG00000108784;ENSG00000164885;ENSG00000164405;ENSG00000105953;ENSG00000093010;ENSG00000128602;ENSG00000100271;ENSG00000044574;ENSG00000111087"
"R_Normal","C5:GO:BP","GOBP_CELLULAR_RESPONSE_TO_METAL_ION",150,0.2088501331521,0.912802817017123,0.622181964573269,0.999801429706116,NA,"ENSG00000171867;ENSG00000167136;ENSG00000100300;ENSG00000108786;ENSG00000013306;ENSG00000166311;ENSG00000101460;ENSG00000165140;ENSG00000114251;ENSG00000111262;ENSG00000198417;ENSG00000185122;ENSG00000196557;ENSG00000205362;ENSG00000108179;ENSG00000198363;ENSG00000159363;ENSG00000162736;ENSG00000143473;ENSG00000179218;ENSG00000205364;ENSG00000106688;ENSG00000018280;ENSG00000125144;ENSG00000196353;ENSG00000176171;ENSG00000125148"
"R_Normal","C5:GO:BP","GOBP_PERIPHERAL_NERVOUS_SYSTEM_DEVELOPMENT",75,0.22603326563889,0.909264599001202,0.622302158273381,0.999801429706116,NA,"ENSG00000164885;ENSG00000072210;ENSG00000141736;ENSG00000102882;ENSG00000068903;ENSG00000148498;ENSG00000128709;ENSG00000184454;ENSG00000100146;ENSG00000126934;ENSG00000103089;ENSG00000142208;ENSG00000063660;ENSG00000142156;ENSG00000174775;ENSG00000172037;ENSG00000173402"
"R_Normal","C5:GO:BP","GOBP_DNA_MODIFICATION",26,-0.29803899921915,-0.892446291492495,0.622395833333333,0.999801429706116,NA,"ENSG00000129071;ENSG00000114026;ENSG00000140398;ENSG00000132781;ENSG00000129484"
"R_Normal","C5:GO:BP","GOBP_REGULATION_OF_TRANSMEMBRANE_RECEPTOR_PROTEIN_SERINE_THREONINE_KINASE_SIGNALING_PATHWAY",249,0.202564602053191,0.902348791427181,0.62252325111201,0.999801429706116,NA,"ENSG00000147255;ENSG00000107872;ENSG00000014164;ENSG00000103512;ENSG00000140992;ENSG00000106483;ENSG00000105701;ENSG00000101144;ENSG00000123159;ENSG00000053108;ENSG00000125965;ENSG00000125912;ENSG00000168140;ENSG00000103266;ENSG00000090006;ENSG00000114251;ENSG00000123610;ENSG00000204217;ENSG00000175931;ENSG00000110195;ENSG00000120053;ENSG00000103226;ENSG00000118046;ENSG00000101966;ENSG00000157240;ENSG00000166831;ENSG00000152684;ENSG00000100219;ENSG00000138615;ENSG00000197859;ENSG00000133104;ENSG00000137497;ENSG00000158747;ENSG00000097007;ENSG00000126457;ENSG00000090539;ENSG00000128791;ENSG00000081479;ENSG00000123384;ENSG00000044574;ENSG00000178752"
"R_Normal","C5:GO:BP","GOBP_ARP2_3_COMPLEX_MEDIATED_ACTIN_NUCLEATION",45,0.242757277282086,0.903543331223935,0.622649140546006,0.999801429706116,NA,"ENSG00000172725;ENSG00000023191;ENSG00000273749;ENSG00000143761"
"R_Normal","C5:GO:BP","GOBP_B_CELL_DIFFERENTIATION",135,-0.272656272978414,-0.842360322062368,0.623433459319674,0.999801429706116,NA,"ENSG00000197943;ENSG00000104951;ENSG00000102245;ENSG00000048052;ENSG00000029993;ENSG00000144802;ENSG00000104903;ENSG00000178951;ENSG00000175505;ENSG00000122678;ENSG00000136634;ENSG00000105369;ENSG00000145675;ENSG00000126804;ENSG00000010671;ENSG00000160856;ENSG00000162511;ENSG00000111203;ENSG00000081237;ENSG00000067082;ENSG00000095002;ENSG00000077097;ENSG00000145041;ENSG00000162692;ENSG00000177455;ENSG00000196092;ENSG00000110777;ENSG00000147168;ENSG00000158714;ENSG00000105639;ENSG00000152518;ENSG00000123338;ENSG00000118513;ENSG00000168918;ENSG00000106003;ENSG00000078596;ENSG00000169508;ENSG00000171608;ENSG00000122025;ENSG00000185650;ENSG00000100811;ENSG00000120899;ENSG00000269404;ENSG00000126226;ENSG00000156738;ENSG00000243649;ENSG00000168214;ENSG00000172175;ENSG00000175354;ENSG00000150093;ENSG00000116977;ENSG00000154822;ENSG00000149311;ENSG00000132522;ENSG00000153879;ENSG00000187736;ENSG00000203710;ENSG00000115738;ENSG00000106443;ENSG00000105647;ENSG00000106462;ENSG00000072694;ENSG00000100393;ENSG00000113916;ENSG00000090554"
"R_Normal","C5:GO:BP","GOBP_PYRIMIDINE_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",33,0.245973641919284,0.903793847174779,0.624725822532403,0.999801429706116,NA,"ENSG00000129187;ENSG00000103024;ENSG00000130717;ENSG00000102967;ENSG00000147224;ENSG00000128951;ENSG00000155085;ENSG00000114491;ENSG00000103202;ENSG00000168393"
"R_Normal","C5:GO:BP","GOBP_CALCIUM_ION_IMPORT_ACROSS_PLASMA_MEMBRANE",32,-0.269629004108497,-0.874528580940654,0.625890736342043,0.999801429706116,NA,"ENSG00000157388;ENSG00000058668;ENSG00000142185;ENSG00000156738;ENSG00000140090;ENSG00000196689;ENSG00000204442;ENSG00000102001;ENSG00000120910"
"R_Normal","C5:GO:BP","GOBP_CEREBRAL_CORTEX_DEVELOPMENT",113,-0.209422416264071,-0.912709613801525,0.626763401854091,0.999801429706116,NA,"ENSG00000196092;ENSG00000135334;ENSG00000145545;ENSG00000264343;ENSG00000118407;ENSG00000072864;ENSG00000171943;ENSG00000196159;ENSG00000163508;ENSG00000134294;ENSG00000075702;ENSG00000087510;ENSG00000096093;ENSG00000177301;ENSG00000166579;ENSG00000070770;ENSG00000285077;ENSG00000169855;ENSG00000169313;ENSG00000266028;ENSG00000054654;ENSG00000168944;ENSG00000162946;ENSG00000112139;ENSG00000174483;ENSG00000274211;ENSG00000137285;ENSG00000106852;ENSG00000085433;ENSG00000147526;ENSG00000182621;ENSG00000176749;ENSG00000136527;ENSG00000165699"
